"","datetime","tempC","windMS","irradiance","rainmm","intensity","rockfall","solarInsol24","sumrain24","sumrain6","FP"
"338",2022-04-07 01:00:35,5.22916666666667,2.54830345567527,109.999278535231,0,0,0,6118.86973583632,0,0,0
"339",2022-04-07 02:00:36,-0.114555555555555,1.82064464213867,13.6233312904288,0,0,0,6106.35072085035,0,0,0.114587376543211
"340",2022-04-07 03:00:36,-1.99477777777778,0.595154007778622,0.378411226398499,0,0,1,6112.90505371415,0,0,1.99477777777778
"341",2022-04-07 04:00:35,-2.63538888888889,1.42228083508427,0.399784395435876,0,0,1,6113.29404344234,0,0,2.6346568364197
"342",2022-04-07 05:00:35,-2.75,1.41275872859761,0.380352059881496,0,0,0,6113.26792893114,0,0,2.75
"343",2022-04-07 06:00:36,-3.3125,0.467298493450758,0.426492301984281,0,0,0,6112.80220498437,0,0,3.31342013888895
"344",2022-04-07 07:00:35,-4.17611111111111,0.330770262416737,0.456813998387857,0,0,1,6113.24373545313,0,0,4.17495108024684
"345",2022-04-07 08:00:35,-5.14061111111111,0.516071348741562,0.446449426303906,0,0,0,6113.27178771859,0,0,5.14061111111111
"346",2022-04-07 09:00:36,-5.29166666666667,0.107023112342975,0.389792873191883,0,0,0,6112.8015897307,0,0,5.29313657407417
"347",2022-04-07 10:00:35,-5.26038888888889,0.891278108096026,0.435851098135198,0,0,1,6113.21429704359,0,0,5.25892766975299
"348",2022-04-07 11:00:35,-5.59377777777778,1.17126380258393,0.482013385380529,0,0,1,6113.18910233558,0,0,5.59377777777778
"349",2022-04-07 12:00:36,-5.71355555555556,0.904197773704681,0.437742249535295,0,0,0,6111.23556872301,0,0,5.7151426543211
"350",2022-04-07 13:00:35,-6.28644444444445,0.160400554338594,5.825576264074,0,0,0,6114.36635807447,0,0,6.28469820987643
"351",2022-04-07 14:00:35,-5.03644444444445,0,93.0576117926479,0,0,0,6136.44922342112,0,0,5.03644444444445
"352",2022-04-07 15:00:36,-2.25,0.222718941392105,285.700071642107,0,0,1,5938.31818354358,0,0,2.25062500000004
"353",2022-04-07 16:00:35,-0.60938888888889,0.0228888193482051,422.415134323836,0,0,0,6292.27743719239,0,0,0.60921961419752
"354",2022-04-07 17:00:36,0.197944444444443,0.280119808663776,357.869895431198,0,0,0,6060.95524369828,0,0,0
"355",2022-04-07 18:00:36,1.375,0,753.405286276406,0,0,0,5122.80468038738,0,0,0
"356",2022-04-07 19:00:35,4.33855555555555,0.418078590907059,807.761295298545,0,0,0,5903.17114248297,0,0,0
"357",2022-04-07 20:00:36,6.09894444444444,0.181322365774062,573.318830030711,0,0,0,5637.89208630188,0.17,0,0
"358",2022-04-07 21:00:35,8.45311111111111,0.268541284813805,722.469605446303,0,0,1,5395.77040420823,2,0,0
"359",2022-04-07 22:00:35,10.9635555555556,0.195404354240243,451.128144804965,0,0,0,5182.90546389391,2.38,0,0
"360",2022-04-07 23:00:36,10.9947777777778,0.635254146363271,514.023397405949,0,0,0,5251.57504849686,2.38,0,0
"361",2022-04-08 00:00:35,7.5625,0.692252671107336,134.042084289797,0,0,1,5355.51122477798,2.38,0,0
"362",2022-04-08 01:00:35,10.4531111111111,1.99669185032858,85.2810944362295,0,0,0,5236.43215013952,2.38,0,0
"363",2022-04-08 02:00:36,3.77083333333333,2.50677276588135,16.8428538344394,0,0,0,5225.67983343681,2.38,0,0
"364",2022-04-08 03:00:36,2.26561111111111,2.15333720774286,0.253981838454901,0,0,0,5227.22738001484,2.38,0,0
"365",2022-04-08 04:00:35,1.875,0.678528320443471,0.331665025909787,0,0,1,5227.13113237899,2.38,0,0
"366",2022-04-08 05:00:35,1.52605555555555,1.04725289463096,0.261152614330712,0,0,0,5227.03747297145,2.44,0,0
"367",2022-04-08 06:00:36,1.51561111111111,1.96808082614332,0.328207367489463,0,0,0,5226.92870057526,2.44,0,0
"368",2022-04-08 07:00:35,1.27605555555556,1.68612812374268,0.312371223202102,0,0,0,5226.80737043261,2.44,0,0
"369",2022-04-08 08:00:36,1.375,2.80249452367115,0.310587989564208,0,0,1,5226.24906755424,2.44,0,0
"370",2022-04-08 09:00:35,1.05205555555556,0.970316062407797,0.351244196060217,0,0,1,5226.57989172592,2.44,0,0
"371",2022-04-08 10:00:35,0.828111111111111,2.1548571684027,0.337169102078166,0,0,1,5226.5113910621,2.44,0,0
"372",2022-04-08 11:00:36,0.479166666666665,0.472528946309625,0.312520535369042,0,0,0,5225.91738831244,3.72,0,0
"373",2022-04-08 12:00:36,0.932277777777778,0.593768161294649,0.361860462628299,0,0,0,5226.25457881144,3.84,0,0
"374",2022-04-08 13:00:35,1.38538888888889,1.43654164245161,3.15527196960524,0,0,1,5224.88186718548,3.84,0,0
