Hour Ending,,,,,,,,,,,,,
MST,(mu)g/m³,(mu)g/m³,°C,m bar,Percent,W/m2,m,m/s,m/s,°,mm,mm,
Date,PM10 (1h),PM10 (24h rolling),Temperature (1h),Pressure (1h),Relative Humidity (1h),Solar Radiation (1h),Snow Depth (1h),Wind Speed Max. (1h),Wind Speed (1h),Wind Direction (1h),Precipitation (1h),Precipitation (24h rolling),Annotations
2022-01-09 18:00:00,3.621058,6.291333,-6.127,1023,77.96,0.273136,0.4203245,2.304,0.715,129.7,0,6.62,
2022-01-09 19:00:00,3.983952,6.067909,-8.42,1023,84.9,0.2312353,0.4188993,1.812,0.573,107.5,0,6.62,
2022-01-09 20:00:00,6.145234,6.059589,-9.16,1023,86.4,0.1809966,0.4183258,1.812,0.511,14.55,0.21,6.75,
2022-01-09 21:00:00,7.768235,6.154401,-10.56,1023,85.5,0.03458895,0.4185164,0,0,0,0,6.75,
2022-01-09 22:00:00,11.032,6.295468,-10.9,1023,85.1,0,0.4167716,1.792,0.572,60.75,0,6.75,
2022-01-09 23:00:00,24.03966,6.924995,-10.92,1023,84.7,0.00408263,0.4202831,1.198,0.163,336.7,0.21,6.89,
2022-01-10 00:00:00,13.23791,7.103021,-11.53,1023,84.4,0,0.4207488,1.147,0.071,79.44,0.18,6.93,
2022-01-10 01:00:00,11.21125,7.254561,-12.06,1023,84.1,0,0.4210651,0,0,0,0.18,7.11,
2022-01-10 02:00:00,15.34025,7.271392,-12.62,1023,83.7,0,0.4182645,0,0,0,0.14,7.06,
2022-01-10 03:00:00,11.61094,7.512852,-12.85,1022,83.5,5.67E-05,0.4196407,1.239,0.217,62.29,0.21,7.13,
2022-01-10 04:00:00,9.127295,7.714965,-13.25,1022,83.3,0.000396992,0.4242544,1.495,0.31,76.85,0.29,7.42,
2022-01-10 05:00:00,10.05663,7.975237,-13.93,1022,82.8,0,0.4213463,1.423,0.182,9.32,0.43,7.76,
2022-01-10 06:00:00,9.294481,8.186074,-14.24,1021,82.6,0,0.4244731,1.28,0.332,24.08,0.42,8.18,
2022-01-10 07:00:00,7.879468,8.315723,-15.07,1021,82,0,0.4230405,1.311,0.174,128.8,0.13,8.25,
2022-01-10 08:00:00,7.800743,8.341326,-14.82,1021,82.3,0,0.4239877,1.843,0.33,38.67,0.43,8.68,
2022-01-10 09:00:00,13.57407,8.681158,-14.88,1021,82.1,0.04940524,0.4229314,1.536,0.467,348.5,0.22,8.9,
2022-01-10 10:00:00,16.39973,9.007761,-14.54,1021,82.2,4.84143,0.4212182,1.3,0.128,174.2,0.34,9.24,
2022-01-10 11:00:00,21.47666,9.542132,-12.12,1021,83.7,27.21031,0.4174754,0,0,0,2.28,11.31,
2022-01-10 12:00:00,15.58132,9.981997,-8.1,1021,82.8,57.51613,0.4180192,0,0,0,4.01,14.92,
2022-01-10 13:00:00,8.527239,10.17826,-5.327,1020,56.85,193.9305,0.4150629,0,0,0,3.49,16.83,
2022-01-10 14:00:00,4.875794,10.19722,-1.664,1019,45.02,584.3033,0.4162142,3.133,0.865,197.4,8.29,23.61,
2022-01-10 15:00:00,9.709218,10.41337,-1.571,1018,52.68,424.6275,0.4207115,6.287,2.666,171.8,2.78,25.8,
2022-01-10 16:00:00,10.16807,10.67448,-2.225,1017,58.49,122.6463,0.422175,6.359,2.892,180.7,0,24.24,
2022-01-10 17:00:00,15.6059,11.16946,-3.353,1017,63.29,13.71283,0.4234131,5.028,1.502,179.1,0,24.24,
2022-01-10 18:00:00,23.00987,11.97733,-3.223,1017,64.19,0.002494941,0.4237113,4.506,0.986,147.9,0.2,24.44,
2022-01-10 19:00:00,12.28419,12.32317,-4.157,1017,71.87,0.002041315,0.4238646,6.81,1.394,167.3,0.21,24.65,
2022-01-10 20:00:00,5.504634,12.29648,-2.725,1017,65.88,0,0.4243602,4.956,2.316,167.4,0.45,24.89,
2022-01-10 21:00:00,5.27975,12.19279,-2.992,1017,68.84,0,0.4237609,6.728,2.576,172,0.11,25,
2022-01-10 22:00:00,6.101506,11.98736,-3.334,1017,69.47,0,0.4221589,3.072,1.233,187.7,0.33,25.33,
2022-01-10 23:00:00,9.033779,11.36211,-4.189,1017,72.48,0,0.4208622,3.86,1.293,156.7,0.1,25.22,
2022-01-11 00:00:00,4.669793,11.00511,-3.102,1017,69.09,0,0.4216792,3.86,1.943,165.9,0.27,25.31,
2022-01-11 01:00:00,3.683902,10.69147,-3.346,1017,71.32,0,0.4218344,4.424,1.979,166,0.37,25.5,
2022-01-11 02:00:00,3.605786,10.20253,-3.75,1017,73.28,0,0.4201542,4.71,2.318,162.5,0.35,25.71,
2022-01-11 03:00:00,3.990908,9.885031,-4.788,1017,76.88,0,0.4205299,4.372,2.64,164.1,0,25.5,
2022-01-11 04:00:00,3.790787,9.662676,-5.31,1018,79.33,0,0.4207096,3.912,2.003,166.2,0.13,25.34,
2022-01-11 05:00:00,4.741656,9.441219,-5.383,1018,81.2,0.002608347,0.4202102,3.727,1.561,161.5,0.05,24.96,
2022-01-11 06:00:00,5.544788,9.284982,-4.632,1017,83.5,0.00799515,0.4172935,3.021,1.08,170.4,0.31,24.85,
2022-01-11 07:00:00,5.423021,9.18263,-3.742,1015,86.8,0.004025927,0.4140522,2.898,0.86,162,0.32,25.04,
2022-01-11 08:00:00,3.955655,9.022418,-3.032,1014,86.9,0,0.4076135,4.567,1.93,163.8,0.5,25.11,
2022-01-11 09:00:00,5.393476,8.68156,-2.335,1013,85.7,1.482528,0.419522,8.04,2.868,162.9,0.77,25.66,
2022-01-11 10:00:00,7.87089,8.326191,-0.937,1012,78.82,11.67339,0.4062271,8.46,4.667,144.1,1.22,26.54,
2022-01-11 11:00:00,5.639064,7.666292,-0.224,1013,75.36,51.7064,0.4169199,8.81,4.571,144.8,1.04,25.3,
2022-01-11 12:00:00,3.985883,7.183148,0.123,1013,75.06,57.47489,0.4151112,8.16,2.594,170.9,0.29,21.58,
2022-01-11 13:00:00,3.140109,6.958684,0.373,1013,74.02,98.75439,0.4028442,3.86,1.821,188.2,10.8,28.89,
2022-01-11 14:00:00,3.485112,6.90074,0.58,1013,73.76,89.74695,0.3965228,5.612,2.51,168.8,0.2,20.8,
2022-01-11 15:00:00,4.349762,6.677429,0.913,1012,70.36,75.07144,0.3900794,6.42,3.223,170.3,0.35,18.37,
2022-01-11 16:00:00,5.781428,6.494652,1.839,1012,58.83,67.83076,0.4167407,6.144,2.476,177.5,0.3,18.67,
2022-01-11 17:00:00,5.334303,6.066669,1.359,1012,60.15,17.23513,0.4252999,5.202,2.306,157.3,0,18.67,
2022-01-11 18:00:00,4.113068,5.279302,0.886,1013,64.56,0.05999916,0.4238177,5.816,2.549,159.3,0,18.47,
2022-01-11 19:00:00,4.647692,4.961115,0.952,1014,64.28,0,0.4243845,5.274,2.282,153.7,0,18.26,
2022-01-11 20:00:00,3.782385,4.889354,1.255,1014,60.83,0,0.4126406,7.69,3.152,159.3,0,17.81,
2022-01-11 21:00:00,3.271156,4.805663,1.324,1014,60.53,0,0.4230911,6.687,2.698,168,0,17.7,
2022-01-11 22:00:00,3.077562,4.679665,0.657,1013,64.51,0,0.4246859,3.645,1.343,168.4,0.1,17.47,
2022-01-11 23:00:00,3.494997,4.448883,0.154,1013,70.42,0,0.4243,4.977,1.727,167.5,0,17.37,
2022-01-12 00:00:00,4.003347,4.421114,0.299,1012,76.2,0,0.4221822,5.294,2.052,164.8,0.36,17.46,
2022-01-12 01:00:00,5.380135,4.49179,-0.231,1012,83.6,0,0.4124164,4.987,2.895,180.7,0,17.09,
2022-01-12 02:00:00,2.89841,4.462317,0.315,1012,78.94,0,0.4100782,6.697,3.458,161.3,0.05,16.79,
2022-01-12 03:00:00,2.561526,4.402759,0.343,1012,78.34,0,0.419683,5.929,2.974,179.3,0.23,17.02,
2022-01-12 04:00:00,1.946474,4.325912,0.569,1012,75.89,0,0.421974,5.571,3.097,177.7,0.09,16.98,
2022-01-12 05:00:00,1.562106,4.193431,0.836,1013,75.61,0,0.4204902,6.605,3.221,174.4,0.15,17.08,
2022-01-12 06:00:00,0.9386721,4.00151,0.653,1013,76.95,0,0.4186656,8.65,2.3,159.3,0.05,16.82,
2022-01-12 07:00:00,1.123767,3.822374,0.629,1013,76.41,0,0.4161639,8.02,2.394,160.9,0.13,16.63,
2022-01-12 08:00:00,1.29807,3.711641,0.543,1013,76.47,0,0.4162418,5.161,2.15,166.5,0,16.13,
2022-01-12 09:00:00,1.407923,3.545577,0.525,1013,75.75,1.062801,0.4171622,5.059,2.632,150.7,0.14,15.5,
2022-01-12 10:00:00,2.092821,3.304824,0.263,1013,77.43,30.76399,0.4147424,4.751,2.83,150.9,0,14.28,
2022-01-12 11:00:00,2.331699,3.167017,2.368,1014,66.41,179.3964,0.4135741,6.246,2.929,150.3,12.97,26.21,
2022-01-12 12:00:00,1.996662,3.084133,3.401,1014,63.16,193.6159,0.4143455,6.277,3.129,152.5,0.14,26.06,
2022-01-12 13:00:00,2.175094,3.043924,4.064,1014,61.03,269.3522,0.4129917,5.724,2.367,174.4,0,15.26,
2022-01-12 14:00:00,0.616537,2.9244,4.511,1014,61.1,319.1062,0.4107561,4.393,2.218,178,0,15.06,
2022-01-12 15:00:00,8.337838,3.09057,4.043,1014,61.7,202.1293,0.4057127,5.212,2.64,184,0,14.71,
2022-01-12 16:00:00,1.948987,2.930885,3.333,1014,67.32,89.97761,0.4022122,6.554,2.672,180.3,0,14.41,
2022-01-12 17:00:00,1.049712,2.75236,2.451,1015,73.43,14.12666,0.3988311,3.379,1.661,170.6,0,14.41,
2022-01-12 18:00:00,2.012485,2.664836,1.744,1015,78.09,0.09489372,0.3984597,2.908,1.096,166,0,14.41,
2022-01-12 19:00:00,1.004298,2.513028,1.053,1015,82.5,0,0.3981947,2.294,0.772,157.2,0,14.41,
2022-01-12 20:00:00,1.68049,2.425449,0.842,1015,83.9,0,0.3973784,1.475,0.146,152.1,0,14.41,
2022-01-12 21:00:00,2.428584,2.390342,0.67,1015,86.3,0,0.397049,1.362,0.072,190.4,0,14.41,
2022-01-12 22:00:00,2.13097,2.3509,0.621,1015,87.6,0,0.3973364,1.659,0.159,72,0,14.31,
2022-01-12 23:00:00,1.902668,2.284553,1.216,1015,85.4,0,0.3966899,5.284,0.544,105.1,0,14.31,
2022-01-13 00:00:00,1.283312,2.171218,2.257,1014,82.3,0,0.3972649,4.485,1.679,170.5,0,13.95,
2022-01-13 01:00:00,3.439119,2.090343,2.393,1014,81.1,0,0.3969465,3.697,1.358,176.9,0,13.95,
2022-01-13 02:00:00,3.14911,2.100789,2.806,1014,79.47,0,0.3965981,5.56,2.258,154,0,13.9,
2022-01-13 03:00:00,4.592231,2.185401,2.333,1014,80,0,0.3952642,4.823,2.171,156.3,0,13.67,
2022-01-13 04:00:00,4.25486,2.281584,1.344,1013,83.7,0,0.3954636,3.553,1.29,133.2,0,13.58,
2022-01-13 05:00:00,3.758594,2.373104,-0.167,1013,87.3,0,0.3946245,2.048,0.457,85.4,0,13.43,
2022-01-13 06:00:00,4.755838,2.532153,-1.174,1013,93.2,0.01961956,0.3948411,2.683,0.34,62.68,0,13.38,
2022-01-13 07:00:00,4.607079,2.677291,-1.528,1013,97.6,0,0.3963215,2.386,0.747,130.6,0,13.25,
2022-01-13 08:00:00,5.098478,2.835641,-2.107,1013,100,0,0.3941583,1.597,0.064,314.9,0,13.25,
2022-01-13 09:00:00,5.219596,2.994461,-2.469,1013,99.9,1.959375,0.394517,0.87,0.012,316.9,0,13.11,
2022-01-13 10:00:00,6.199542,3.165574,-2.617,1013,94.2,63.58752,0.3950938,1.884,0.347,115.8,0,13.11,
2022-01-13 11:00:00,9.747924,3.474584,-1.742,1014,98.7,70.71368,0.3956274,1.823,0.19,62.86,0,0.14,
2022-01-13 12:00:00,6.576265,3.665401,0.666,1013,76.41,344.2521,0.392855,2.447,0.482,90.1,0,0,
2022-01-13 13:00:00,17.07122,4.286072,3.969,1012,53.83,355.4299,0.3915461,2.857,0.95,290.5,0,0,
2022-01-13 14:00:00,20.866,5.1298,5.131,1012,49.24,367.5399,0.3865195,3.133,0.792,205.3,0,0,
2022-01-13 15:00:00,21.82053,5.691579,5.582,1013,47.65,172.5006,0.3844399,2.058,0.131,323.9,0,0,
2022-01-13 16:00:00,13.3576,6.166938,3.738,1013,62.01,31.49349,0.3888736,2.734,0.419,329.9,0,0,
2022-01-13 17:00:00,7.431036,6.432826,2.732,1014,70.7,16.07209,0.3883452,2.365,0.713,130.5,0,0,
2022-01-13 18:00:00,7.081116,6.644019,1.863,1015,77.08,0.06641886,0.3883451,2.888,0.36,148.8,0,0,
2022-01-13 19:00:00,8.021585,6.936406,1.432,1016,78.38,0,0.3879163,2.212,0.398,140.5,0,0,
2022-01-13 20:00:00,7.293269,7.170272,0.091,1017,84.6,0,0.3868735,2.007,0.185,110.7,0,0,
2022-01-13 21:00:00,9.448071,7.46275,-0.825,1018,87.7,0,0.3863586,2.437,0.279,69.93,0,0,
2022-01-13 22:00:00,9.762771,7.780742,-2.364,1018,91.8,0,0.3832919,0,0,0,0,0,
2022-01-13 23:00:00,11.72948,8.190193,-3.443,1019,96.6,0,0.386097,0,0,0,0,0,
2022-01-14 00:00:00,18.88348,8.923533,-3.911,1020,91.5,0,0.3848812,0,0,0,0,0,
2022-01-14 01:00:00,13.62762,9.348054,-4.863,1020,89.7,0,0.3826745,0,0,0,0,0,
2022-01-14 02:00:00,24.36064,10.23187,-5.536,1021,89.1,0,0.3825216,1.874,0.143,29.04,0,0,
2022-01-14 03:00:00,40.566,11.73077,-6.189,1021,88.7,0,0.3831173,1.485,0.065,332.9,0,0,
2022-01-14 04:00:00,42.89009,13.34058,-6.884,1022,88.2,0,0.3830371,1.434,0.115,292.7,0,0,
2022-01-14 05:00:00,36.02923,14.68519,-6.796,1023,88,0.001360879,0.382959,0,0,0,0,0,
2022-01-14 06:00:00,29.89288,15.73256,-5.821,1023,88.4,0.1604703,0.3855671,1.454,0.112,5.303,0,0,
2022-01-14 07:00:00,32.41951,16.89141,-5.087,1024,88.7,0.02772791,0.3863319,1.157,0.087,18.8,0,0,
2022-01-14 08:00:00,33.10278,18.05826,-4.861,1024,89,0.04468219,0.3860517,0,0,0,0,0,
2022-01-14 09:00:00,35.43985,19.31744,-4.419,1024,89.2,2.989042,0.3857139,0,0,0,0,0,
2022-01-14 10:00:00,38.67063,20.6704,-3.967,1024,89.4,23.4154,0.3855479,0,0,0,0,0,
2022-01-14 11:00:00,34.44604,21.69949,-3.246,1025,89.6,40.83708,0.3849799,0,0,0,0,0,
2022-01-14 12:00:00,15.86269,22.08642,-2.138,1025,89.4,97.7663,0.3840909,3.103,1.027,141.4,0,0,
2022-01-14 13:00:00,4.56846,21.56547,-1.081,1025,82.8,120.9851,0.3828702,3.41,1.716,158.2,0,0,
2022-01-14 14:00:00,1.907534,20.77554,-0.098,1024,73.98,150.9072,0.3862492,4.485,2.439,151.6,0,0,
2022-01-14 15:00:00,1.606941,19.9333,-0.143,1024,74.36,100.3342,0.3846303,4.352,2.205,159.2,0,0,
2022-01-14 16:00:00,1.687636,19.44706,-0.092,1024,72.98,83.03605,0.3855018,3.994,2.184,158.8,0,0,
2022-01-14 17:00:00,2.615439,19.24641,-0.707,1023,79.29,19.19756,0.3853431,4.27,2.313,151.4,0,0,
2022-01-14 18:00:00,2.888405,19.07171,-1.044,1023,80.2,0.1105251,0.3833836,3.686,1.684,169.3,0,0,
2022-01-14 19:00:00,2.222682,18.83009,-1.235,1023,77.88,0,0.3829166,3.584,1.669,177.8,0,0,
2022-01-14 20:00:00,1.904456,18.60555,-1.397,1022,76.01,0,0.3825207,3.604,1.364,173,0,0,
2022-01-14 21:00:00,1.734709,18.28416,-1.635,1022,76.56,0,0.3814168,3.635,1.094,181.9,0,0,
2022-01-14 22:00:00,1.848152,17.95439,-1.765,1021,76.29,0,0.3810084,3.133,1.193,186.1,0,0,
2022-01-14 23:00:00,2.169636,17.55606,-1.842,1021,76.92,0,0.3806708,3.205,0.586,213.3,0,0,
2022-01-15 00:00:00,2.759104,16.88421,-2.069,1020,79.42,0,0.3800526,1.495,0.01,152.8,0,0,
2022-01-15 01:00:00,3.703086,16.47069,-2.34,1019,82.2,0,0.3795589,4.127,0.548,157.6,0,0,
2022-01-15 02:00:00,3.528569,15.60269,-2.239,1018,80.8,0,0.3802381,4.393,2.17,164.1,0,0,
2022-01-15 03:00:00,1.897872,13.99152,-2.171,1018,77.2,0,0.3784502,3.84,0.858,154.2,0,0,
2022-01-15 04:00:00,2.490382,12.3082,-1.53,1017,76.27,0,0.3789194,5.755,2.095,149.7,0,0,
2022-01-15 05:00:00,3.194846,10.94009,-0.994,1016,74.64,0,0.3785108,7.67,3.503,156.5,0,0,
2022-01-15 06:00:00,4.125124,9.866439,-2.097,1016,78.21,0,0.3779227,2.898,0.707,231.9,0,0,
2022-01-15 07:00:00,4.128815,8.68766,-3.091,1015,80.9,0.000453626,0.3773152,2.755,0.663,353.7,0,0,
2022-01-15 08:00:00,3.959901,7.473373,-2.036,1014,77.89,0.00017011,0.3784975,3.727,0.672,197.5,0,0,
2022-01-15 09:00:00,2.649343,6.107102,0.442,1014,69.66,2.084081,0.3797994,4.485,1.617,182.7,0,0,
2022-01-15 10:00:00,3.137786,4.626567,1.268,1014,66.41,21.71915,0.3788123,5.54,1.92,179.3,0,0,
2022-01-15 11:00:00,6.191957,3.449314,2.131,1014,61.64,117.3009,0.3787932,7.076,3.689,182.4,0,0,
2022-01-15 12:00:00,6.813869,3.072279,2.983,1014,54.24,288.8945,0.3759568,8.03,3.239,194.1,0,0,
2022-01-15 13:00:00,16.82734,3.583066,3.556,1014,47.74,276.8146,0.3707679,4.035,0.862,289.9,0,0,
2022-01-15 14:00:00,20.33286,4.350788,3.519,1013,47.35,204.1011,0.3618762,3.144,0.948,228.9,0,0,
2022-01-15 15:00:00,20.81282,5.151033,3.31,1013,49.38,158.8416,0.3556952,5.806,1.743,236,0,0,
2022-01-15 16:00:00,6.029655,5.33195,2.954,1013,51.37,44.82595,0.3459402,4.465,1.414,267.2,0,0,
2022-01-15 17:00:00,9.591256,5.622609,2.585,1013,52.95,14.18367,0.338941,7.967,2.111,221.3,0,0,
2022-01-15 18:00:00,5.734074,5.741179,2.571,1014,48.51,0.1178516,0.341434,5.745,2.2,216.8,0,0,
2022-01-15 19:00:00,5.893003,5.894109,2.137,1014,50.17,0,0.3396085,5.98,1.517,204.4,0,0,
2022-01-15 20:00:00,3.467914,5.959253,1.688,1014,51.22,0,0.3381398,5.489,1.517,244.6,0,0,
2022-01-15 21:00:00,4.474294,6.073402,0.886,1014,54.7,0,0.339995,5.827,0.863,316.8,0,0,
2022-01-15 22:00:00,6.134473,6.251999,0.399,1015,56.72,0,0.3384576,2.673,0.27,159.1,0,0,
2022-01-15 23:00:00,4.520955,6.349971,0.279,1015,55.6,0,0.3358096,3.676,0.953,245.2,0,0,
2022-01-16 00:00:00,4.669634,6.429576,-0.841,1015,59.82,0,0.3347764,2.929,0.297,6.698,0,0,
2022-01-16 01:00:00,11.76029,6.765293,-1.43,1015,61.82,0,0.3359224,2.611,0.421,213.5,0,0,
2022-01-16 02:00:00,23.45157,7.595418,-2.071,1016,66.81,0,0.3360673,3.758,1.233,153.8,0,0,
2022-01-16 03:00:00,5.044081,7.72651,-3.56,1016,73.51,0,0.3356573,5.786,2.583,144.2,0,0,
2022-01-16 04:00:00,3.353336,7.762466,-5.054,1017,78.54,0,0.3326909,4.157,1.922,163,0,0,
2022-01-16 05:00:00,3.759087,7.785976,-5.828,1017,81.8,0,0.3361874,3.185,1.224,140.4,0,0,
2022-01-16 06:00:00,4.484993,7.800971,-6.005,1017,84,0,0.3358468,2.847,1.023,79.76,0,0,
2022-01-16 07:00:00,4.354734,7.810384,-6.286,1016,84.8,0,0.3329409,2.888,1.007,129.7,0,0,
2022-01-16 08:00:00,4.358281,7.826983,-7.464,1016,87.5,0,0.3342291,1.126,0.158,98,0,0,
2022-01-16 09:00:00,5.17479,7.93221,-8.02,1016,87.7,4.817787,0.3348572,1.843,0.334,111.9,0,0,
2022-01-16 10:00:00,3.890589,7.963577,-7.198,1015,86.1,37.9341,0.3350104,1.597,0.347,76.94,0,0,
2022-01-16 11:00:00,3.628037,7.856747,-5.019,1015,79.62,75.97417,0.3364943,0.788,0.063,237.9,0,0,
2022-01-16 12:00:00,3.282711,7.709616,-2.836,1014,69.54,140.6128,0.3385076,2.591,0.356,223.3,0,0,
2022-01-16 13:00:00,2.885327,7.128698,-1.412,1013,66.63,176.9878,0.3358921,2.857,1.427,196.2,0,0,
2022-01-16 14:00:00,4.787007,6.480955,0.167,1012,58.06,327.5098,0.3324291,3.656,1.992,195,0,0,
2022-01-16 15:00:00,2.440342,5.715435,0.233,1011,58.92,160.0111,0.3366799,3.052,1.667,201.7,0,0,
2022-01-16 16:00:00,2.203084,5.555994,0.531,1011,60.02,83.80068,0.3381226,2.97,0.728,212.2,0,0,
2022-01-16 17:00:00,3.660439,5.308877,-0.129,1010,64.81,14.48368,0.3386797,1.7,0.257,213.1,0,0,
2022-01-16 18:00:00,4.507466,5.257768,-0.908,1009,70.11,0.2354806,0.3387694,2.161,0.286,10.56,0,0,
2022-01-16 19:00:00,8.471737,5.365215,-1.413,1010,73.17,0,0.3382905,1.956,0.333,26.88,0,0,
2022-01-16 20:00:00,9.614635,5.621329,-2.066,1009,76.19,0,0.3385248,2.294,0.525,120.9,0,0,
2022-01-16 21:00:00,18.78807,6.217736,-2.99,1009,79.67,0,0.3379441,1.72,0.102,154.9,0,0,
2022-01-16 22:00:00,15.60555,6.612364,-3.267,1009,81.3,0,0.3371678,1.454,0.103,169.3,0,0,
2022-01-16 23:00:00,7.091694,6.719479,-4.015,1010,83.1,0.01049011,0.3382703,1.075,0.067,105.4,0,0,
2022-01-17 00:00:00,5.089312,6.736965,-3.908,1010,84,0.03935208,0.3390346,1.29,0.064,83.7,0,0,
2022-01-17 01:00:00,4.248925,6.423992,-3.749,1009,83.9,0.02058329,0.3400376,1.659,0.339,280.9,0,0,
2022-01-17 02:00:00,4.434395,5.631609,-4.25,1009,84.4,0,0.3390863,2.488,0.163,84.6,0,0,
2022-01-17 03:00:00,4.679507,5.616419,-4.942,1009,86.9,0.000793846,0.3394217,1.884,0.164,288.6,0,0,
2022-01-17 04:00:00,4.96454,5.683552,-4.608,1009,86.6,0.04819779,0.3401777,1.659,0.32,47.09,0,0,
2022-01-17 05:00:00,5.056618,5.737616,-4.285,1008,86.3,0.02988235,0.3408804,2.376,0.559,85.4,0,0,
2022-01-17 06:00:00,5.351478,5.773719,-4.688,1008,87.2,0,0.3392,0.922,0.006,272.3,0,0,
2022-01-17 07:00:00,5.536242,5.822949,-4.844,1008,88.8,0.04836782,0.3402615,2.519,0.512,43.79,0,0,
2022-01-17 08:00:00,4.695102,5.836983,-4.9,1007,88.1,0.003118676,0.3400556,2.335,0.715,157.9,0,0,
2022-01-17 09:00:00,4.780341,5.820548,-5.196,1007,88.5,1.742829,0.3408807,2.376,0.676,52.03,0,0,
2022-01-17 10:00:00,4.260124,5.835945,-4.465,1006,87,81.33293,0.3406281,4.495,1.724,158.3,0,0,
2022-01-17 11:00:00,3.566245,5.833371,-0.636,1006,72.12,226.7849,0.3403932,4.454,2.059,176.8,0,0,
2022-01-17 12:00:00,3.464229,5.840934,2.074,1005,57.47,331.6208,0.3376333,3.594,1.481,176.6,0,0,
2022-01-17 13:00:00,5.144359,5.93506,3.375,1004,49.08,269.6873,0.3382626,1.966,0.185,207.3,0,0,
2022-01-17 14:00:00,8.814926,6.10289,3.92,1003,46.46,206.3961,0.3391477,3.707,1.076,231.5,0,0,
2022-01-17 15:00:00,12.39548,6.517687,5.137,1002,40.5,229.0543,0.3389414,6.697,0.992,221.3,0,0,
2022-01-17 16:00:00,11.58339,6.908534,5.615,1001,37.57,81.50179,0.340073,12.87,3.37,166.3,0,0,
2022-01-17 17:00:00,4.198234,6.930942,4.902,1001,41.17,8.701014,0.3386884,8.45,3.357,296.4,0,0,
2022-01-17 18:00:00,2.311765,6.839454,4.282,1002,43.61,0.09963236,0.3379012,9.3,2.706,295.2,0,0,
2022-01-17 19:00:00,3.597677,6.636368,3.678,1002,45.07,0,0.3365316,4.659,1.346,254.6,0,0,
2022-01-17 20:00:00,0.9053727,6.273482,3.234,1002,47.09,0,0.3377016,4.7,1.143,272.9,0,0,
2022-01-17 21:00:00,18.73697,6.271353,1.885,1002,55.03,0,0.3400651,2.744,0.595,141,0,0,
2022-01-17 22:00:00,4.34596,5.802204,1.204,1002,61.38,0,0.3377735,2.949,0.741,164.6,0,0,
2022-01-17 23:00:00,7.189564,5.806282,1.368,1002,62.27,0,0.3382033,5.98,1.985,168,0,0,
2022-01-18 00:00:00,7.565782,5.909468,1.35,1003,63.37,0,0.338093,4.383,1.973,164.3,0,0,
2022-01-18 01:00:00,8.255407,6.076405,1.045,1003,66.69,0,0.3378977,5.519,2.271,165.4,0,0,
2022-01-18 02:00:00,6.154197,6.148063,0.536,1004,71.23,0,0.3372717,3.717,1.591,160.3,0,0,
2022-01-18 03:00:00,23.93339,6.950308,-1.391,1004,63.19,0,0.3368997,8.78,4.138,3.569,0.07,0.07,
2022-01-18 04:00:00,21.50749,7.639597,-2.948,1005,61.58,0.001190757,0.3332041,9.97,4.581,32.01,0.17,0.24,
2022-01-18 05:00:00,31.6717,8.748559,-4.138,1006,67.31,0.007994987,0.3185192,7.956,4.029,33.22,0.99,1.23,
2022-01-18 06:00:00,43.01957,10.31806,-5.72,1007,72.06,0.001020646,0.3236238,8.48,3.987,28.14,1.1,2.33,
2022-01-18 07:00:00,26.64514,11.1976,-6.419,1008,72.93,0,0.3346423,6.595,2.528,33.49,0.69,3.02,
2022-01-18 08:00:00,17.66769,11.73812,-6.779,1009,63.09,0,0.3451033,7.506,1.809,14.14,0,3.02,
2022-01-18 09:00:00,21.0847,12.41747,-7.667,1009,60.83,3.788397,0.3478389,7.813,3.163,23.75,0,3.02,
2022-01-18 10:00:00,19.84332,13.06677,-8.53,1010,56.88,35.65224,0.3609542,6.82,3.599,31.99,0,3.02,
2022-01-18 11:00:00,16.2122,13.59369,-8.91,1011,62.57,70.69933,0.3479515,7.107,2.299,31.92,0,3.02,
2022-01-18 12:00:00,11.7068,13.93713,-9.08,1011,75.18,97.52198,0.3538126,2.468,0.85,170,0.99,4.01,
2022-01-18 13:00:00,32.51278,15.07748,-8.57,1011,69.86,91.39574,0.3658681,2.222,0.776,319.1,0.58,4.59,
2022-01-18 14:00:00,55.98371,17.04284,-8.16,1011,66.63,95.01708,0.3849637,1.894,0.531,298.2,0.04,4.63,
2022-01-18 15:00:00,44.63794,18.38628,-7.859,1012,62.25,72.43442,0.3833277,1.505,0.106,314.9,0,4.63,
2022-01-18 16:00:00,34.43958,19.33862,-9.03,1012,66.99,26.66145,0.3816531,1.413,0.093,309.7,0,4.63,
2022-01-18 17:00:00,22.45387,20.09927,-11.14,1013,75.05,9.156885,0.3797725,3.062,0.5,343.4,0,4.63,
2022-01-18 18:00:00,31.49407,21.3152,-10.55,1014,67.88,0.5584131,0.3790849,5.089,3.222,350.5,0,4.63,
2022-01-18 19:00:00,25.36721,22.22227,-11.51,1014,68.27,0.02149306,0.3833642,4.721,2.378,334.3,0,4.63,
2022-01-18 20:00:00,20.75123,23.04918,-14.54,1015,72.9,0.02603234,0.3866841,4.669,1.023,334.6,0,4.63,
2022-01-18 21:00:00,20.87343,23.1382,-15.49,1015,77.36,0.02393683,0.3797095,2.867,1.302,334.5,0,4.63,
2022-01-18 22:00:00,24.52427,23.97896,-18.1,1016,78.06,0.005048296,0.3712289,3.195,0.85,351.3,0,4.63,
