timestamp,.state,.state,.state,.state,.state,.state,.state,.state,Rain Meter.inst,mTK Wind Speed.inst,System batt voltage (24vdc).avg,System batt voltage (24vdc).min,Solar Irradiance.avg,Solar Irradiance.inst,Ground Solar charge.avg,Ground Solar charge.inst,Roof Solar Charge.avg,Roof Solar Charge.inst,Trailer internal temp.avg,Outdoor Temp.avg
1643321828,0,0,0,0,0,0,0,0,22793.0000,0.6383,29.3185,29.2159,0.7094,0.7394,0.6064,0.6045,0.4255,0.4340,39.2750,17.6656
1643321888,0,0,0,0,0,0,0,0,22793.0000,0.2543,29.3179,29.2138,0.7532,0.7697,0.6064,0.5923,0.4262,0.4239,39.2000,17.8062
1643321948,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.3177,29.2158,0.7953,0.8220,0.6066,0.6152,0.4266,0.4137,39.2000,18.3500
1643322008,0,0,0,0,0,0,0,0,22793.0000,0.9697,29.3176,29.2172,0.7667,0.7465,0.6069,0.6193,0.4267,0.4340,39.2000,18.9969
1643322068,0,0,0,0,0,0,0,0,22793.0000,0.6429,29.3179,29.2134,0.7452,0.7383,0.6065,0.5828,0.4248,0.4340,39.1906,19.1750
1643322128,0,0,0,0,0,0,0,0,22793.0000,0.5156,29.3167,29.2142,0.7330,0.7213,0.6061,0.6143,0.4251,0.4239,39.1250,19.3906
1643322189,0,0,0,0,0,0,0,0,22793.0000,0.1907,29.3163,29.2140,0.6861,0.6857,0.6057,0.6172,0.4250,0.4239,39.0969,19.5125
1643322248,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.3159,29.2127,0.7150,0.7043,0.6053,0.6021,0.4250,0.4340,39.0977,19.8193
1643322308,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.3159,29.2141,0.6932,0.6743,0.6057,0.6150,0.4250,0.4036,39.0875,20.1688
1643322382,0,0,0,0,0,0,0,0,22793.0000,0.4208,29.3160,29.2135,0.6992,0.6944,0.6062,0.5903,0.4245,0.4239,39.0406,20.4500
1643322428,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.3149,29.2171,0.6833,0.6838,0.6068,0.6242,0.4241,0.4239,38.9844,20.6563
1643322488,0,0,0,0,0,0,0,0,22793.0000,0.3773,29.3145,29.2185,0.6917,0.7014,0.6067,0.6137,0.4248,0.4441,38.9844,20.9094
1643322548,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.3144,29.2144,0.6894,0.5965,0.6059,0.6118,0.4245,0.4441,38.9844,21.1437
1643322608,0,0,0,0,0,0,0,0,22793.0000,0.3654,29.3144,29.2152,0.7369,0.7502,0.6053,0.6015,0.4248,0.4137,38.9750,21.3594
1643322668,0,0,0,0,0,0,0,0,22793.0000,0.8592,29.3148,29.2065,0.6995,0.6058,0.6050,0.6216,0.4245,0.4137,39.0125,21.5656
1643322728,0,0,0,0,0,0,0,0,22793.0000,0.2443,29.3135,29.2143,0.5879,0.5860,0.6045,0.6124,0.4239,0.4239,39.0875,21.5750
1643322788,0,0,0,0,0,0,0,0,22793.0000,0.5268,29.3134,29.2098,0.6187,0.5844,0.6049,0.6084,0.4250,0.4239,39.0875,21.7114
1643322848,0,0,0,0,0,0,0,0,22793.0000,0.2457,29.3130,29.2091,0.5694,0.5515,0.6046,0.6028,0.4254,0.4239,39.0875,21.7719
1643322908,0,0,0,0,0,0,0,0,22793.0000,0.3562,29.3128,29.2085,0.5851,0.5284,0.6051,0.6098,0.4255,0.4340,39.1063,21.9031
1643322968,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.3132,29.2131,0.6025,0.5668,0.6055,0.6079,0.4254,0.4340,39.1813,22.1844
1643323029,0,0,0,0,0,0,0,0,22793.0000,0.4341,29.3121,29.2127,0.5511,0.5673,0.6058,0.5914,0.4251,0.4340,39.2000,22.3250
1643323088,0,0,0,0,0,0,0,0,22793.0000,0.4398,29.3119,29.2115,0.5127,0.5367,0.6051,0.6069,0.4249,0.4239,39.2000,22.2125
1643323148,0,0,0,0,0,0,0,0,22793.0000,0.3246,29.3117,29.2088,0.5168,0.5168,0.6056,0.6310,0.4249,0.4137,39.2094,22.4656
1643323208,0,0,0,0,0,0,0,0,22793.0000,0.4479,29.3116,29.2065,0.6174,0.5816,0.6052,0.5960,0.4256,0.4340,39.2614,22.8057
1643323268,0,0,0,0,0,0,0,0,22793.0000,0.3623,29.3119,29.2018,0.5631,0.4412,0.6052,0.5859,0.4256,0.4137,39.2188,22.9531
1643323342,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.3107,29.2097,0.4711,0.5293,0.6064,0.6010,0.4260,0.4137,39.3125,23.1313
1643323388,0,0,0,0,0,0,0,0,22793.0000,0.4929,29.3108,29.2103,0.5596,0.5553,0.6066,0.6295,0.4264,0.4340,39.3031,23.5719
1643323448,0,0,0,0,0,0,0,0,22793.0000,0.5215,29.3103,29.2123,0.5772,0.6195,0.6061,0.6237,0.4262,0.4340,39.3125,24.1250
1643323508,0,0,0,0,0,0,0,0,22793.0000,0.6474,29.3104,29.2105,0.5682,0.6565,0.6059,0.5929,0.4255,0.4137,39.3125,23.6000
1643323568,0,0,0,0,0,0,0,0,22793.0000,0.4722,29.3105,29.2096,0.5948,0.4803,0.6056,0.6228,0.4250,0.4137,39.3125,22.1938
1643323628,0,0,0,0,0,0,0,0,22793.0000,0.3069,29.3105,29.2075,0.5670,0.4690,0.6054,0.6056,0.4245,0.4239,39.3125,21.6219
1643323688,0,0,0,0,0,0,0,0,22793.0000,0.1724,29.3093,29.2103,0.4583,0.4229,0.6059,0.6203,0.4248,0.4137,39.3125,22.2125
1643323748,0,0,0,0,0,0,0,0,22793.0000,0.6232,29.3088,29.2080,0.4741,0.4867,0.6057,0.6242,0.4247,0.4239,39.2920,23.4295
1643323808,0,0,0,0,0,0,0,0,22793.0000,0.6434,29.3092,29.2037,0.4637,0.4561,0.6047,0.6105,0.4250,0.4239,39.3031,24.0219
1643323869,0,0,0,0,0,0,0,0,22793.0000,0.5345,29.3088,29.2104,0.4666,0.4899,0.6050,0.5947,0.4250,0.4239,39.2938,24.4625
1643323928,0,0,0,0,0,0,0,0,22793.0000,0.3863,29.3090,29.2043,0.5178,0.5578,0.6057,0.5894,0.4259,0.4239,39.2562,24.3406
1643323988,0,0,0,0,0,0,0,0,22793.0000,0.9072,29.3084,29.2037,0.4880,0.5305,0.6050,0.5918,0.4255,0.4340,39.2000,23.4875
1643324048,0,0,0,0,0,0,0,0,22793.0000,0.9955,29.3079,29.2100,0.4989,0.4960,0.6057,0.6188,0.4257,0.4340,39.2000,23.1875
1643324108,0,0,0,0,0,0,0,0,22793.0000,1.1373,29.3083,29.2069,0.4781,0.4324,0.6059,0.5949,0.4257,0.4239,39.2000,23.2062
1643324168,0,0,0,0,0,0,0,0,22793.0000,1.1159,29.3077,29.2075,0.4068,0.3862,0.6059,0.5959,0.4254,0.4239,39.2000,23.0920
1643324228,0,0,0,0,0,0,0,0,22793.0000,0.8172,29.3073,29.2065,0.4829,0.3988,0.6057,0.6017,0.4260,0.4441,39.2000,22.4937
1643324288,0,0,0,0,0,0,0,0,22793.0000,1.1625,29.3072,29.2053,0.4223,0.4000,0.6051,0.6143,0.4259,0.4340,39.1719,21.8750
1643324348,0,0,0,0,0,0,0,0,22793.0000,1.5556,29.3074,29.2058,0.5149,0.4985,0.6053,0.6061,0.4261,0.4239,39.1156,21.2000
1643324408,0,0,0,0,0,0,0,0,22793.0000,1.0458,29.3066,29.2047,0.4945,0.4355,0.6053,0.6010,0.4252,0.4239,39.0875,20.0469
1643324468,0,0,0,0,0,0,0,0,22793.0000,0.7989,29.3074,29.2030,0.4233,0.4896,0.6062,0.6154,0.4256,0.4239,39.0875,19.9813
1643324528,0,0,0,0,0,0,0,0,22793.0000,0.9828,29.3067,29.2027,0.4645,0.4590,0.6058,0.6062,0.4259,0.4239,39.0875,19.8031
1643324588,0,0,0,0,0,0,0,0,22793.0000,1.4648,29.3061,29.2051,0.5051,0.4441,0.6057,0.6111,0.4252,0.4340,39.0594,18.4625
1643324648,0,0,0,0,0,0,0,0,22793.0000,1.0692,29.3064,29.2044,0.4518,0.4395,0.6063,0.5977,0.4254,0.4137,38.9750,17.4406
1643324708,0,0,0,0,0,0,0,0,22793.0000,0.9029,29.3053,29.2048,0.3690,0.3587,0.6059,0.6017,0.4254,0.4137,38.9136,17.5386
1643324768,0,0,0,0,0,0,0,0,22793.0000,0.8165,29.3061,29.2021,0.3740,0.4337,0.6048,0.6205,0.4251,0.4137,38.8531,18.1719
1643324829,0,0,0,0,0,0,0,0,22793.0000,0.4494,29.3053,29.2049,0.3876,0.3374,0.6057,0.6019,0.4252,0.4137,38.7687,18.2750
1643324888,0,0,0,0,0,0,0,0,22793.0000,0.6274,29.3049,29.2003,0.3640,0.3645,0.6058,0.6120,0.4257,0.4137,38.7500,18.2469
1643324948,0,0,0,0,0,0,0,0,22793.0000,0.8163,29.3043,29.2040,0.3919,0.3980,0.6057,0.6097,0.4265,0.4036,38.6563,18.4531
1643325008,0,0,0,0,0,0,0,0,22793.0000,0.5242,29.3041,29.2042,0.4057,0.4191,0.6057,0.5997,0.4255,0.4239,38.5813,18.5750
1643325068,0,0,0,0,0,0,0,0,22793.0000,0.5323,29.3057,29.1977,0.4141,0.4041,0.6055,0.5899,0.4249,0.4340,38.5344,18.1719
1643325128,0,0,0,0,0,0,0,0,22793.0000,0.7251,29.3036,29.1940,0.3796,0.3369,0.6054,0.5961,0.4256,0.4441,38.5250,18.1344
1643325188,0,0,0,0,0,0,0,0,22793.0000,0.4964,29.3036,29.2032,0.3486,0.3480,0.6068,0.6160,0.4259,0.4137,38.4739,18.7250
1643325248,0,0,0,0,0,0,0,0,22793.0000,1.1163,29.3029,29.2034,0.3508,0.3293,0.6065,0.5849,0.4251,0.4340,38.4125,19.0063
1643325308,0,0,0,0,0,0,0,0,22793.0000,0.5540,29.3033,29.2009,0.3340,0.3600,0.6065,0.6226,0.4251,0.4239,38.3750,19.1000
1643325368,0,0,0,0,0,0,0,0,22793.0000,1.1094,29.3039,29.1961,0.3463,0.3677,0.6068,0.6208,0.4249,0.4239,38.3000,18.8844
1643325428,0,0,0,0,0,0,0,0,22793.0000,0.8986,29.3024,29.2016,0.3734,0.3513,0.6057,0.6252,0.4244,0.4137,38.2344,18.6688
1643325488,0,0,0,0,0,0,0,0,22793.0000,0.2869,29.3028,29.2001,0.3443,0.3414,0.6065,0.6168,0.4248,0.4239,38.1875,18.5375
1643325548,0,0,0,0,0,0,0,0,22793.0000,0.3089,29.3020,29.2026,0.4156,0.4315,0.6062,0.6129,0.4245,0.4239,38.1031,18.7813
1643325608,0,0,0,0,0,0,0,0,22793.0000,0.6406,29.3017,29.2034,0.3640,0.3620,0.6063,0.6160,0.4244,0.4239,38.0656,18.8563
1643325668,0,0,0,0,0,0,0,0,22793.0000,0.4676,29.3024,29.1964,0.3830,0.3732,0.6068,0.5915,0.4248,0.4239,37.9625,19.1375
1643325729,0,0,0,0,0,0,0,0,22793.0000,0.2560,29.3018,29.2029,0.3663,0.3832,0.6069,0.5816,0.4244,0.4239,37.9216,19.9420
1643325788,0,0,0,0,0,0,0,0,22793.0000,0.2835,29.3016,29.1974,0.3976,0.4547,0.6052,0.5870,0.4240,0.4239,37.8500,20.7500
1643325848,0,0,0,0,0,0,0,0,22793.0000,0.4595,29.3005,29.2005,0.4307,0.4036,0.6062,0.5919,0.4240,0.4239,37.7656,21.0125
1643325908,0,0,0,0,0,0,0,0,22793.0000,0.7248,29.3004,29.1966,0.4399,0.4406,0.6062,0.6063,0.4245,0.4239,37.7000,20.8062
1643325968,0,0,0,0,0,0,0,0,22793.0000,0.6675,29.3013,29.1970,0.3991,0.3680,0.6069,0.5945,0.4250,0.4239,37.6437,19.9156
1643326028,0,0,0,0,0,0,0,0,22793.0000,0.4725,29.3003,29.1963,0.3429,0.3222,0.6064,0.5974,0.4249,0.4137,37.6156,19.1750
1643326088,0,0,0,0,0,0,0,0,22793.0000,1.3929,29.2994,29.1996,0.2975,0.2916,0.6065,0.5834,0.4244,0.4239,37.5219,19.0906
1643326162,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.2990,29.2005,0.2902,0.2920,0.6059,0.6077,0.4248,0.4137,37.5125,19.0420
1643326208,0,0,0,0,0,0,0,0,22793.0000,0.6397,29.2990,29.2003,0.2840,0.2814,0.6058,0.6177,0.4250,0.4340,37.4375,19.4000
1643326268,0,0,0,0,0,0,0,0,22793.0000,0.0578,29.2992,29.1944,0.2719,0.2704,0.6059,0.6051,0.4238,0.4036,37.3813,19.4281
1643326328,0,0,0,0,0,0,0,0,22793.0000,0.5538,29.2989,29.1941,0.2657,0.2587,0.6063,0.6037,0.4242,0.4137,37.2875,19.3625
1643326388,0,0,0,0,0,0,0,0,22793.0000,1.0720,29.2991,29.1966,0.2618,0.2609,0.6063,0.6182,0.4250,0.4137,37.2406,19.0250
1643326449,0,0,0,0,0,0,0,0,22793.0000,1.4282,29.2982,29.1969,0.2581,0.2506,0.6054,0.6249,0.4247,0.4137,37.1750,18.7531
1643326508,0,0,0,0,0,0,0,0,22793.0000,1.4145,29.2978,29.1987,0.2504,0.2532,0.6051,0.6099,0.4245,0.4239,37.1563,18.2281
1643326568,0,0,0,0,0,0,0,0,22793.0000,1.0548,29.2982,29.1916,0.2540,0.2512,0.6053,0.6156,0.4242,0.4239,37.0727,18.2648
1643326628,0,0,0,0,0,0,0,0,22793.0000,0.8574,29.2986,29.1957,0.2534,0.2539,0.6066,0.6266,0.4246,0.4239,36.9781,18.6969
1643326688,0,0,0,0,0,0,0,0,22793.0000,1.1289,29.2972,29.1970,0.2547,0.2567,0.6054,0.5926,0.4247,0.4340,36.9500,19.1656
1643326748,0,0,0,0,0,0,0,0,22793.0000,0.6989,29.2971,29.1994,0.2555,0.2478,0.6047,0.6150,0.4245,0.4340,36.9406,19.3813
1643326808,0,0,0,0,0,0,0,0,22793.0000,0.2648,29.2970,29.1958,0.2542,0.2996,0.6046,0.6000,0.4245,0.4239,36.8469,19.5406
1643326868,0,0,0,0,0,0,0,0,22793.0000,1.1349,29.2972,29.1931,0.3084,0.3117,0.6056,0.5939,0.4243,0.4137,36.8375,19.7938
1643326928,0,0,0,0,0,0,0,0,22793.0000,0.5794,29.2972,29.1946,0.2945,0.2493,0.6058,0.5889,0.4239,0.4036,36.8188,19.5031
1643326988,0,0,0,0,0,0,0,0,22793.0000,1.0558,29.2964,29.1930,0.2701,0.2709,0.6064,0.6059,0.4237,0.4036,36.7437,19.0344
1643327048,0,0,0,0,0,0,0,0,22793.0000,0.8102,29.2968,29.1956,0.2270,0.2023,0.6065,0.6168,0.4243,0.4137,36.7250,17.8438
1643327108,0,0,0,0,0,0,0,0,22793.0000,1.8549,29.2956,29.1864,0.1934,0.1862,0.6058,0.6085,0.4237,0.4239,36.6219,17.0375
1643327168,0,0,0,0,0,0,0,0,22793.0000,0.4014,29.2963,29.1949,0.1824,0.1784,0.6057,0.5860,0.4234,0.4340,36.5920,16.4648
1643327228,0,0,0,0,0,0,0,0,22793.0000,1.2421,29.2962,29.1882,0.1764,0.1792,0.6060,0.6083,0.4241,0.4036,36.5000,15.7063
1643327289,0,0,0,0,0,0,0,0,22793.0000,1.4264,29.2958,29.1933,0.1814,0.1775,0.6059,0.6074,0.4250,0.4340,36.4625,15.2375
1643327348,0,0,0,0,0,0,0,0,22793.0000,0.1556,29.2950,29.1906,0.1715,0.1649,0.6065,0.5941,0.4242,0.4036,36.3875,14.9000
1643327408,0,0,0,0,0,0,0,0,22793.0000,1.0075,29.2952,29.1916,0.1648,0.1746,0.6057,0.5944,0.4239,0.4239,36.3875,14.7875
1643327468,0,0,0,0,0,0,0,0,22793.0000,1.1188,29.2951,29.1933,0.1733,0.1533,0.6053,0.6158,0.4237,0.4239,36.2750,14.4125
1643327528,0,0,0,0,0,0,0,0,22793.0000,0.6843,29.2953,29.1900,0.1491,0.1467,0.6049,0.6101,0.4239,0.4239,36.2188,13.6812
1643327588,0,0,0,0,0,0,0,0,22793.0000,0.8301,29.2952,29.1925,0.1426,0.1391,0.6053,0.6093,0.4239,0.4340,36.1625,12.9875
1643327648,0,0,0,0,0,0,0,0,22793.0000,0.7099,29.2949,29.1938,0.1368,0.1345,0.6054,0.6138,0.4232,0.4137,36.0687,12.5094
1643327708,0,0,0,0,0,0,0,0,22793.0000,1.3192,29.2944,29.1931,0.1326,0.1330,0.6054,0.5943,0.4226,0.4340,36.0313,12.1906
1643327768,0,0,0,0,0,0,0,0,22793.0000,0.4195,29.2935,29.1920,0.1290,0.1258,0.6056,0.6088,0.4230,0.4441,35.9375,11.9469
1643327828,0,0,0,0,0,0,0,0,22793.0000,1.1529,29.2940,29.1949,0.1253,0.1263,0.6044,0.6043,0.4226,0.4340,35.8531,11.8344
1643327888,0,0,0,0,0,0,0,0,22793.0000,0.5444,29.2939,29.1926,0.1213,0.1178,0.6043,0.6165,0.4219,0.4239,35.7313,11.7312
1643327948,0,0,0,0,0,0,0,0,22793.0000,0.8679,29.2937,29.1913,0.1179,0.1153,0.6040,0.6074,0.4221,0.4036,35.6938,11.6281
1643328008,0,0,0,0,0,0,0,0,22793.0000,0.6269,29.2932,29.1884,0.1148,0.1163,0.6036,0.6112,0.4223,0.4239,35.5531,11.5625
1643328068,0,0,0,0,0,0,0,0,22793.0000,0.4178,29.2939,29.1899,0.1123,0.1094,0.6050,0.6046,0.4225,0.4239,35.5062,11.6094
1643328128,0,0,0,0,0,0,0,0,22793.0000,0.8147,29.2932,29.1920,0.1095,0.1092,0.6045,0.6017,0.4230,0.4239,35.4670,11.4841
1643328188,0,0,0,0,0,0,0,0,22793.0000,0.6861,29.2930,29.1898,0.1064,0.1052,0.6046,0.6015,0.4224,0.4441,35.3750,11.2906
1643328248,0,0,0,0,0,0,0,0,22793.0000,0.5981,29.2922,29.1895,0.1032,0.1013,0.6046,0.6110,0.4218,0.4137,35.2719,11.1219
1643328308,0,0,0,0,0,0,0,0,22793.0000,0.8316,29.2927,29.1877,0.1001,0.1004,0.6046,0.6120,0.4219,0.4340,35.2250,10.9531
1643328368,0,0,0,0,0,0,0,0,22793.0000,0.8646,29.2928,29.1886,0.0985,0.0973,0.6040,0.6076,0.4215,0.4239,35.1406,10.6812
1643328428,0,0,0,0,0,0,0,0,22793.0000,0.6570,29.2921,29.1923,0.0949,0.0924,0.6034,0.6019,0.4208,0.3935,35.0281,10.5219
1643328488,0,0,0,0,0,0,0,0,22793.0000,0.5526,29.2911,29.1904,0.0925,0.0879,0.6038,0.6196,0.4218,0.4239,34.9063,10.4000
1643328548,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.2914,29.1865,0.0893,0.0865,0.6038,0.6053,0.4220,0.4340,34.8219,10.4000
1643328608,0,0,0,0,0,0,0,0,22793.0000,0.0000,29.2913,29.1883,0.0860,0.0865,0.6040,0.6258,0.4220,0.4340,34.7511,10.3386
1643328668,0,0,0,0,0,0,0,0,22793.0000,0.5408,29.2907,29.1842,0.0836,0.0842,0.6036,0.6168,0.4216,0.4441,34.7000,10.2875
1643328728,0,0,0,0,0,0,0,0,22793.0000,0.4484,29.2909,29.1837,0.0805,0.0780,0.6047,0.6002,0.4212,0.4340,34.6531,10.2875
1643328788,0,0,0,0,0,0,0,0,22793.0000,0.1343,29.2905,29.1899,0.0775,0.0815,0.6040,0.5995,0.4208,0.4239,34.5875,10.2594
1643328849,0,0,0,0,0,0,0,0,22793.0000,0.6016,29.2901,29.1884,0.0756,0.0723,0.6041,0.5916,0.4212,0.4137,34.5031,10.1000
1643328908,0,0,0,0,0,0,0,0,22793.0000,0.8577,29.2903,29.1846,0.0738,0.0730,0.6037,0.5989,0.4212,0.4340,34.4750,10.0625
1643328982,0,0,0,0,0,0,0,0,22793.0000,0.6666,29.2904,29.1831,0.0720,0.0709,0.6034,0.6168,0.4216,0.4137,34.3625,9.9875
1643329028,0,0,0,0,0,0,0,0,22793.0000,0.8890,29.2897,29.1831,0.0691,0.0656,0.6037,0.5980,0.4212,0.4239,34.3011,9.9091
1643329088,0,0,0,0,0,0,0,0,22793.0000,0.4984,29.2896,29.1868,0.0662,0.0667,0.6035,0.5967,0.4201,0.4239,34.2031,9.7813
1643329148,0,0,0,0,0,0,0,0,22793.0000,0.9182,29.2896,29.1863,0.0634,0.0622,0.6027,0.5764,0.4193,0.3935,34.1375,9.7438
1643329208,0,0,0,0,0,0,0,0,22793.0000,0.5364,29.2896,29.1864,0.0609,0.0640,0.6028,0.6207,0.4205,0.4239,34.0344,9.7719
1643329268,0,0,0,0,0,0,0,0,22793.0000,0.7669,29.2896,29.1903,0.0594,0.0536,0.6032,0.5999,0.4203,0.4137,33.9219,9.6688
1643329328,0,0,0,0,0,0,0,0,22793.0000,0.2177,29.2888,29.1872,0.0577,0.0550,0.6027,0.5863,0.4190,0.4137,33.8375,9.5656
1643329388,0,0,0,0,0,0,0,0,22793.0000,0.5253,29.2885,29.1856,0.0568,0.0576,0.6032,0.5912,0.4195,0.4340,33.7438,9.4438
1643329448,0,0,0,0,0,0,0,0,22793.0000,0.6864,29.2880,29.1853,0.0559,0.0565,0.6029,0.6191,0.4199,0.4340,33.6406,9.3875
1643329508,0,0,0,0,0,0,0,0,22793.0000,1.2572,29.2884,29.1854,0.0555,0.0566,0.6037,0.6044,0.4207,0.4239,33.5750,9.3773
1643329568,0,0,0,0,0,0,0,0,22793.0000,0.6897,29.2887,29.1850,0.0556,0.0581,0.6031,0.5949,0.4200,0.4239,33.5563,9.3875
1643329628,0,0,0,0,0,0,0,0,22793.0000,0.4017,29.2876,29.1849,0.0557,0.0580,0.6029,0.6067,0.4193,0.4340,33.4625,9.3875
1643329688,0,0,0,0,0,0,0,0,22793.0000,0.2865,29.2874,29.1840,0.0560,0.0520,0.6030,0.6154,0.4194,0.4137,33.3969,9.3594
1643329748,0,0,0,0,0,0,0,0,22793.0000,0.5338,29.2872,29.1839,0.0562,0.0594,0.6027,0.6090,0.4195,0.4340,33.3500,9.3875
1643329808,0,0,0,0,0,0,0,0,22793.0000,0.4946,29.2871,29.1828,0.0578,0.0576,0.6031,0.6007,0.4195,0.4340,33.2188,9.5188
1643329868,0,0,0,0,0,0,0,0,22793.0000,1.2265,29.2874,29.1844,0.0555,0.0587,0.6034,0.6001,0.4190,0.4239,33.0687,9.6219
1643329928,0,0,0,0,0,0,0,0,22793.0000,0.4357,29.2870,29.1866,0.0570,0.0566,0.6021,0.6197,0.4194,0.4137,33.0125,9.7719
1643329988,0,0,0,0,0,0,0,0,22793.0000,0.4773,29.2865,29.1865,0.0537,0.0527,0.6033,0.5812,0.4196,0.4239,32.9281,9.8187
1643330048,0,0,0,0,0,0,0,0,22793.0000,0.7662,29.2865,29.1863,0.0525,0.0513,0.6024,0.6141,0.4194,0.4036,32.8489,9.7659
1643330108,0,0,0,0,0,0,0,0,22793.0000,1.0725,29.2862,29.1857,0.0501,0.0463,0.6024,0.6034,0.4189,0.4239,32.7875,9.8094
1643330169,0,0,0,0,0,0,0,0,22793.0000,0.6431,29.2866,29.1815,0.0485,0.0430,0.6029,0.6044,0.4190,0.4137,32.6937,9.6688
1643330228,0,0,0,0,0,0,0,0,22793.0000,0.7451,29.2860,29.1848,0.0467,0.0457,0.6033,0.5923,0.4184,0.4239,32.5906,9.5281
1643330288,0,0,0,0,0,0,0,0,22793.0000,0.5391,29.2858,29.1912,0.0456,0.0480,0.6026,0.5828,0.4185,0.4239,32.5438,9.4438
1643330348,0,0,0,0,0,0,0,0,22793.0000,0.2975,29.2847,29.1872,0.0442,0.0434,0.6024,0.5969,0.4189,0.4036,32.4594,9.3312
1643330408,0,0,0,0,0,0,0,0,22793.0000,0.3349,29.2853,29.1851,0.0439,0.0413,0.6035,0.6043,0.4190,0.4239,32.3188,9.2656
1643330468,0,0,0,0,0,0,0,0,22793.0000,0.6469,29.2855,29.1789,0.0423,0.0429,0.6029,0.6058,0.4189,0.4340,32.2352,9.3057
1643330528,0,0,0,0,0,0,0,0,22793.0000,0.4883,29.2855,29.1821,0.0408,0.0423,0.6027,0.5909,0.4181,0.4137,32.1875,9.4250
1643330588,0,0,0,0,0,0,0,0,22793.0000,0.2488,29.2848,29.1846,0.0392,0.0365,0.6027,0.5861,0.4178,0.4036,32.0656,9.5000
1643330648,0,0,0,0,0,0,0,0,22793.0000,0.1562,29.2847,29.1794,0.0355,0.0313,0.6019,0.6231,0.4177,0.4036,32.0187,9.4906
1643330708,0,0,0,0,0,0,0,0,22793.0000,0.3800,29.2834,29.1827,0.0332,0.0316,0.6021,0.6089,0.4182,0.4036,32.0000,9.3219
1643330768,0,0,0,0,0,0,0,0,22793.0000,0.7565,29.2842,29.1831,0.0317,0.0348,0.6017,0.6015,0.4172,0.4340,31.9250,9.1813
1643330828,0,0,0,0,0,0,0,0,22793.0000,0.2427,29.2842,29.1785,0.0307,0.0294,0.6018,0.5693,0.4169,0.4340,31.8688,9.1063
1643330888,0,0,0,0,0,0,0,0,22793.0000,0.2925,29.2835,29.1845,0.0302,0.0281,0.6019,0.6032,0.4167,0.4239,31.7656,9.0688
1643330948,0,0,0,0,0,0,0,0,22793.0000,0.4721,29.2832,29.1846,0.0298,0.0272,0.6018,0.6142,0.4166,0.4137,31.6932,9.0602
1643331008,0,0,0,0,0,0,0,0,22793.0000,0.3829,29.2830,29.1801,0.0294,0.0277,0.6016,0.6132,0.4163,0.4137,31.5875,9.0406
1643331068,0,0,0,0,0,0,0,0,22793.0000,0.3498,29.2831,29.1773,0.0290,0.0304,0.6015,0.6097,0.4167,0.4239,31.5687,8.9187
1643331128,0,0,0,0,0,0,0,0,22793.0000,0.3868,29.2829,29.1849,0.0285,0.0296,0.6009,0.6049,0.4156,0.3935,31.5406,8.7781
1643331188,0,0,0,0,0,0,0,0,22793.0000,0.6530,29.2822,29.1840,0.0282,0.0272,0.6014,0.5852,0.4158,0.4036,31.4562,8.7125
1643331248,0,0,0,0,0,0,0,0,22793.0000,0.4957,29.2826,29.1846,0.0281,0.0300,0.6016,0.6221,0.4162,0.4137,31.4188,8.6656
1643331308,0,0,0,0,0,0,0,0,22793.0000,0.5060,29.2822,29.1811,0.0280,0.0268,0.6014,0.6170,0.4154,0.4137,31.3344,8.6000
1643331368,0,0,0,0,0,0,0,0,22793.0000,0.2734,29.2817,29.1858,0.0279,0.0277,0.6013,0.5915,0.4153,0.4036,31.2500,8.5625
1643331428,0,0,0,0,0,0,0,0,22793.0000,0.3051,29.2815,29.1843,0.0279,0.0288,0.6010,0.6045,0.4151,0.4340,31.1750,8.4781
1643331488,0,0,0,0,0,0,0,0,22793.0000,0.8343,29.2807,29.1786,0.0277,0.0253,0.6013,0.6051,0.4149,0.4137,31.1094,8.4594
1643331548,0,0,0,0,0,0,0,0,22793.0000,0.6531,29.2814,29.1802,0.0278,0.0241,0.6005,0.6204,0.4146,0.4239,31.0489,8.5591
1643331608,0,0,0,0,0,0,0,0,22793.0000,0.5867,29.2812,29.1816,0.0278,0.0290,0.6005,0.6040,0.4144,0.4340,30.9875,8.7687
1643331668,0,0,0,0,0,0,0,0,22793.0000,0.6646,29.2811,29.1824,0.0277,0.0260,0.6005,0.6002,0.4144,0.4137,30.9125,8.9000
1643331728,0,0,0,0,0,0,0,0,22793.0000,0.9535,29.2807,29.1839,0.0276,0.0292,0.6007,0.5923,0.4144,0.4036,30.8563,9.0594
1643331802,0,0,0,0,0,0,0,0,22793.0000,1.1573,29.2807,29.1760,0.0277,0.0261,0.6006,0.6089,0.4144,0.4137,30.7625,9.1625
1643331848,0,0,0,0,0,0,0,0,22793.0000,0.9290,29.2810,29.1764,0.0277,0.0235,0.6001,0.5852,0.4142,0.4036,30.6875,9.1906
